Date,Open,High,Low,Close,Adj Close,Volume,month,year,day
1969-04-10,15.600000000000001,15.6875,15.575,15.6875,1.2754889999999999,225600.00000000093,4,1969,10
1969-04-11,15.6875,15.725,15.575,15.6125,1.269391,332800.0,4,1969,11
1969-04-14,15.600000000000001,15.6,15.45,15.4625,1.257195,408000.0,4,1969,14
1969-04-15,15.5,15.6,15.5,15.525,1.262277,219200.0,4,1969,15
1969-04-16,15.524999999999999,15.5625,15.35,15.4375,1.255162,209600.0,4,1969,16
1969-04-17,15.4375,15.4375,15.325,15.3375,1.247032,283200.0,4,1969,17
1969-04-18,15.337499999999999,15.4375,15.325,15.4125,1.2531299999999999,216000.0,4,1969,18
1969-04-21,15.412500000000001,15.4375,15.2625,15.4,1.2521129999999998,251200.0,4,1969,21
1969-04-22,15.399999999999999,15.65,15.309375,15.625,1.270407,473600.0,4,1969,22
1969-04-23,15.625,15.675,15.55,15.5625,1.265325,411200.0,4,1969,23
1969-04-24,15.575000000000003,15.8,15.575,15.775,1.2826030000000002,433600.0,4,1969,24
1969-04-25,15.774999999999999,15.9,15.725,15.8875,1.291751,384000.0,4,1969,25
1969-04-28,15.899999999999999,16.225,15.9,16.2125,1.318174,593600.0,4,1969,28
1969-04-29,16.225,16.424999,16.225,16.362499,1.33037,667200.0,4,1969,29
1969-04-30,16.362499,16.512501,16.3125,16.4,1.33342,696000.0,4,1969,30
1969-05-01,16.4,16.424999,16.125,16.275,1.323257,812800.0,5,1969,1
1969-05-02,16.275,16.375,16.25,16.325001,1.3305930000000001,260799.99999999907,5,1969,2
1969-05-05,16.3375,16.4,16.3375,16.375,1.334668,291200.0,5,1969,5
1969-05-06,16.387501,16.5875,16.387501,16.575001,1.350969,467200.0,5,1969,6
1969-05-07,16.575001,16.625,16.299999,16.450001,1.3407799999999999,403200.0,5,1969,7
1969-05-08,16.450001,16.575001,16.4,16.487499,1.3438370000000002,332800.0,5,1969,8
1969-05-09,16.487499,16.487499,16.3125,16.35,1.332629,232000.0,5,1969,9
1969-05-12,16.35,16.4125,16.25625,16.325001,1.3305930000000001,236800.0,5,1969,12
1969-05-13,16.325001,16.575001,16.275,16.575001,1.350969,300800.0,5,1969,13
1969-05-14,16.575001,16.74375,16.575001,16.700001,1.361157,403200.0,5,1969,14
1969-05-15,16.625,16.625,16.450001,16.5,1.344856,377600.0,5,1969,15
1969-05-16,16.5,16.65,16.5,16.525,1.3468930000000001,291200.0,5,1969,16
1969-05-19,16.450001,16.450001,16.2125,16.2125,1.3214219999999999,241600.0,5,1969,19
1969-05-20,16.1875,16.1875,15.975,15.975,1.3020639999999999,556800.0,5,1969,20
1969-05-21,15.987499999999997,16.200001,15.9875,16.125,1.3142909999999999,264000.0,5,1969,21
1969-05-22,16.125,16.200001,16.0875,16.137501,1.315309,513600.0,5,1969,22
1969-05-23,16.137501,16.375,16.125,16.35,1.332629,208000.0,5,1969,23
1969-05-26,16.35,16.450001,16.325001,16.35,1.332629,177600.0,5,1969,26
1969-05-27,16.35,16.4625,16.112499,16.112499,1.313272,196800.0,5,1969,27
1969-05-28,16.112499,16.125,15.95,16.0875,1.311234,288000.0,5,1969,28
1969-05-29,16.0875,16.200001,15.9125,15.95,1.300027,379199.99999999907,5,1969,29
1969-06-02,15.950000000000003,16.0,15.95,15.975,1.3020639999999999,172800.0,6,1969,2
1969-06-03,15.975000000000001,16.075001,15.875,15.9,1.295952,396800.0,6,1969,3
1969-06-04,15.899999999999999,16.025,15.8875,15.95,1.300027,340800.0,6,1969,4
1969-06-05,15.950000000000003,15.9625,15.9,15.9,1.295952,259200.0,6,1969,5
1969-06-06,15.899999999999999,15.925,15.75,15.75,1.283727,267200.0,6,1969,6
1969-06-09,15.712499999999999,15.7125,15.55,15.6125,1.272519,404800.0,6,1969,9
1969-06-10,15.612499999999997,15.65,15.5,15.5125,1.264368,315200.0,6,1969,10
1969-06-11,15.512500000000003,15.55,15.4,15.475,1.261311,409600.0,6,1969,11
1969-06-12,15.450000000000003,15.45,15.3875,15.4,1.255198,441600.0,6,1969,12
1969-06-13,15.475000000000001,15.6625,15.475,15.575,1.269463,515200.0,6,1969,13
1969-06-16,15.649999999999999,15.7375,15.65,15.675,1.2776129999999999,260799.99999999907,6,1969,16
1969-06-17,15.674999999999997,15.7125,15.5125,15.7125,1.280669,388800.0,6,1969,17
1969-06-18,15.712499999999999,15.9,15.7125,15.7125,1.280669,588800.0,6,1969,18
1969-06-19,15.712499999999999,15.8875,15.6625,15.7,1.279651,387200.0,6,1969,19
1969-06-20,15.700000000000003,15.95,15.6,15.6125,1.272519,723200.0,6,1969,20
1969-06-23,15.612499999999997,15.775,15.6,15.775,1.285764,452800.0,6,1969,23
1969-06-24,15.975000000000001,16.325001,15.975,16.275,1.326517,737600.0,6,1969,24
1969-06-25,16.275,16.275,16.025,16.025,1.3061399999999999,585600.0,6,1969,25
1969-06-26,16.025,16.487499,16.0,16.487499,1.3438370000000002,644800.0,6,1969,26
1969-06-27,16.487499,16.725,16.475,16.575001,1.350969,833600.0,6,1969,27
1969-06-30,16.625,16.975,16.625,16.887501,1.376439,811200.0,6,1969,30
1969-07-01,16.887501,16.9625,16.7125,16.875,1.37542,561600.0,7,1969,1
1969-07-02,16.975,17.4,16.975,17.4,1.41821,737600.0,7,1969,2
1969-07-03,17.4,18.225,17.4,17.5625,1.431457,936000.0,7,1969,3
1969-07-07,17.5625,17.575001,17.200001,17.4,1.41821,976000.0,7,1969,7
1969-07-08,17.25,17.25,16.799999,16.799999,1.369307,1104000.0,7,1969,8
1969-07-09,16.775,16.775,16.625,16.674999,1.35912,747200.0,7,1969,9
1969-07-10,16.674999,16.799999,16.275,16.35,1.332629,664000.0,7,1969,10
1969-07-11,16.35,16.65,16.325001,16.575001,1.350969,769600.0,7,1969,11
1969-07-14,16.575001,16.6,16.049999,16.075001,1.310216,587200.0,7,1969,14
1969-07-15,16.075001,16.200001,15.8625,16.174999,1.318367,1036800.0,7,1969,15
1969-07-16,16.275,16.424999,16.275,16.424999,1.338742,624000.0,7,1969,16
1969-07-17,16.424999,16.6,16.35,16.375,1.334668,505600.0,7,1969,17
1969-07-18,16.299999,16.299999,16.025,16.15,1.3163280000000002,436800.0,7,1969,18
1969-07-22,16.15,16.25,15.8875,15.9125,1.2969700000000002,633600.0,7,1969,22
1969-07-23,15.912500000000001,16.1,15.775,16.012501,1.305122,956800.0,7,1969,23
1969-07-24,16.012501,16.075001,15.825,15.85,1.291877,620800.0,7,1969,24
1969-07-25,15.850000000000001,15.925,15.7625,15.825,1.289839,721600.0,7,1969,25
1969-07-28,15.8125,15.8125,15.65,15.65625,1.2760850000000001,955200.0,7,1969,28
1969-07-29,15.65625,16.15,15.65,15.65,1.275575,1364800.0,7,1969,29
1969-07-30,15.649999999999999,16.0,15.5,15.775,1.285764,1260800.0,7,1969,30
1969-07-31,16.0,16.325001,16.0,16.225,1.3224420000000001,1096000.0,7,1969,31
1969-08-01,16.299999,16.5875,16.299999,16.475,1.346968,940800.0,8,1969,1
1969-08-04,16.475,16.700001,16.275,16.3375,1.335727,723200.0,8,1969,4
1969-08-05,16.375,16.725,16.375,16.725,1.367409,785600.0,8,1969,5
1969-08-06,16.762501,16.924999,16.762501,16.799999,1.37354,716800.0,8,1969,6
1969-08-07,16.799999,16.85,16.637501,16.6875,1.364342,387200.0,8,1969,7
1969-08-08,16.6875,16.875,16.674999,16.674999,1.363321,272000.0,8,1969,8
1969-08-11,16.674999,16.7125,16.4625,16.4625,1.345947,323200.0,8,1969,11
1969-08-12,16.4625,16.525,16.4,16.525,1.351057,516800.0,8,1969,12
1969-08-13,16.525,16.75,16.4375,16.75,1.369453,619200.0,8,1969,13
1969-08-14,16.75,16.9375,16.725,16.9375,1.384783,593600.0,8,1969,14
1969-08-15,16.9375,16.975,16.85,16.975,1.387848,536000.0,8,1969,15
1969-08-18,16.975,17.075001,16.9125,17.0625,1.395002,561600.0,8,1969,18
1969-08-19,17.0625,17.2125,17.0,17.1,1.398068,764800.0,8,1969,19
1969-08-20,17.1,17.34375,17.049999,17.34375,1.4179959999999998,520000.0,8,1969,20
1969-08-21,17.34375,17.475,17.299999,17.450001,1.426684,513600.0,8,1969,21
1969-08-22,17.450001,17.5375,17.4375,17.512501,1.431793,696000.0,8,1969,22
1969-08-25,17.325001,17.325001,17.049999,17.049999,1.393979,569600.0,8,1969,25
1969-08-26,17.049999,17.0875,16.9,17.0,1.389892,448000.0,8,1969,26
1969-08-27,17.075001,17.299999,17.075001,17.137501,1.401134,331200.0,8,1969,27
1969-08-28,17.174999,17.4,17.174999,17.4,1.422595,324800.0,8,1969,28
1969-08-29,17.4,17.49375,17.15,17.25,1.410332,576000.0,8,1969,29
1969-09-02,17.25,17.275,17.025,17.174999,1.4042,425600.0,9,1969,2
1969-09-03,17.174999,17.262501,17.012501,17.0375,1.392958,248000.0,9,1969,3
1969-09-04,17.0375,17.075001,16.9,17.012501,1.390914,440000.0,9,1969,4
1969-09-05,17.012501,17.025,16.8125,16.9,1.381715,364800.0,9,1969,5
1969-09-08,16.875,16.875,16.762501,16.762501,1.370474,307200.0,9,1969,8
1969-09-09,16.762501,16.924999,16.549999,16.924999,1.38376,536000.0,9,1969,9
1969-09-10,17.0,17.475,17.0,17.424999,1.424639,481600.0,9,1969,10
1969-09-11,17.325001,17.325001,17.137501,17.174999,1.4042,443200.0,9,1969,11
1969-09-12,17.174999,17.275,16.875,17.275,1.412375,640000.0,9,1969,12
1969-09-15,17.275,17.362499,17.0,17.200001,1.406244,537600.0,9,1969,15
1969-09-16,17.200001,17.387501,17.075001,17.3375,1.417485,537600.0,9,1969,16
1969-09-17,17.3375,17.375,17.262501,17.35,1.418509,299200.0,9,1969,17
1969-09-18,17.35,17.475,17.35,17.424999,1.424639,441600.0,9,1969,18
1969-09-19,17.4625,17.65,17.4625,17.549999,1.43486,1024000.0,9,1969,19
1969-09-22,17.625,17.950001,17.625,17.924999,1.465519,747200.0,9,1969,22
1969-09-23,17.924999,18.012501,17.725,17.862499,1.460408,652800.0,9,1969,23
1969-09-24,17.862499,17.875,17.75,17.85,1.459386,433600.0,9,1969,24
1969-09-25,17.799999,17.799999,17.35,17.387501,1.421574,512000.0,9,1969,25
1969-09-26,17.387501,17.549999,17.25,17.325001,1.416464,428800.0,9,1969,26
1969-09-29,17.325001,17.4125,17.15,17.3125,1.415442,553600.0,9,1969,29
1969-09-30,17.3125,17.35,17.225,17.262501,1.411354,296000.0,9,1969,30
1969-10-01,17.262501,17.299999,17.1625,17.174999,1.4042,360000.0,10,1969,1
1969-10-02,17.174999,17.275,17.0,17.225,1.408287,1067200.0,10,1969,2
1969-10-03,17.225,17.3375,17.1875,17.237499,1.40931,785600.0,10,1969,3
1969-10-06,17.237499,17.450001,17.1625,17.424999,1.424639,372800.0,10,1969,6
1969-10-07,17.424999,17.525,17.262501,17.299999,1.41442,424000.0,10,1969,7
1969-10-08,17.2875,17.2875,17.05625,17.075001,1.396024,683200.0,10,1969,8
1969-10-09,17.075001,17.387501,17.012501,17.35,1.418509,340800.0,10,1969,9
1969-10-10,17.35,17.49375,17.200001,17.325001,1.416464,524800.0,10,1969,10
1969-10-13,17.325001,17.387501,17.15,17.362499,1.41953,340800.0,10,1969,13
1969-10-14,17.362499,17.674999,17.35,17.65,1.443035,1156800.0,10,1969,14
1969-10-15,17.6875,17.7875,17.6875,17.700001,1.447123,755200.0,10,1969,15
1969-10-16,17.700001,17.799999,17.424999,17.5875,1.437925,640000.0,10,1969,16
1969-10-17,17.5875,17.674999,17.512501,17.549999,1.43486,316800.0,10,1969,17
1969-10-20,17.549999,17.65,17.549999,17.65,1.443035,252800.0,10,1969,20
1969-10-21,17.6625,17.9375,17.6625,17.85,1.459386,569600.0,10,1969,21
1969-10-22,17.85,17.862499,17.75,17.775,1.453255,593600.0,10,1969,22
1969-10-23,17.775,17.825001,17.637501,17.825001,1.457342,416000.0,10,1969,23
1969-10-24,17.9375,18.25,17.9375,18.200001,1.4880010000000001,732800.0,10,1969,24
1969-10-27,18.200001,18.25,18.025,18.174999,1.485958,292800.0,10,1969,27
1969-10-28,18.174999,18.174999,18.0,18.075001,1.477782,284800.00000000093,10,1969,28
1969-10-29,18.0,18.0,17.8125,17.8125,1.456321,347200.0,10,1969,29
1969-10-30,17.8125,17.975,17.7125,17.975,1.469606,540800.0,10,1969,30
1969-10-31,17.975,18.112499,17.975,18.025,1.473695,393600.0,10,1969,31
1969-11-03,18.0,18.0,17.8125,17.975,1.469606,416000.0,11,1969,3
1969-11-04,17.975,18.025,17.799999,17.975,1.469606,404800.0,11,1969,4
1969-11-05,17.975,18.0625,17.9625,18.025,1.473695,284800.00000000093,11,1969,5
1969-11-06,18.025,18.0625,17.9625,18.025,1.4777930000000001,248000.0,11,1969,6
1969-11-07,18.0875,18.262501,18.0875,18.25,1.49624,425600.0,11,1969,7
1969-11-10,18.25,18.424999,18.25,18.3375,1.503415,648000.0,11,1969,10
1969-11-11,18.3375,18.4375,18.3125,18.387501,1.507514,404800.0,11,1969,11
1969-11-12,18.387501,18.424999,18.3125,18.35,1.5044389999999999,331200.0,11,1969,12
1969-11-13,18.2875,18.2875,17.975,18.225,1.494191,649600.0,11,1969,13
1969-11-14,18.225,18.225,18.15,18.15,1.488041,305600.0,11,1969,14
1969-11-17,18.15,18.1875,18.075001,18.125,1.485992,356800.0,11,1969,17
1969-11-18,18.125,18.1875,18.025,18.1625,1.489067,457600.0,11,1969,18
1969-11-19,18.1625,18.174999,17.950001,17.950001,1.471645,584000.0,11,1969,19
1969-11-20,17.862499,17.862499,17.625,17.737499,1.454222,660800.0,11,1969,20
1969-11-21,17.725,17.725,17.549999,17.549999,1.438851,272000.0,11,1969,21
1969-11-24,17.5,17.5,17.2125,17.2875,1.417329,620800.0,11,1969,24
1969-11-25,17.2875,17.5875,17.275,17.3125,1.4193790000000002,564800.0,11,1969,25
1969-11-26,17.3375,17.549999,17.3375,17.5,1.434751,412800.0,11,1969,26
1969-11-28,17.5875,17.875,17.5875,17.85,1.463447,280000.0,11,1969,28
1969-12-01,17.924999,18.049999,17.924999,18.0,1.475745,536000.0,12,1969,1
1969-12-02,17.975,17.975,17.775,17.799999,1.4593459999999998,667200.0,12,1969,2
1969-12-03,17.799999,17.950001,17.75625,17.75625,1.45576,304000.0,12,1969,3
1969-12-04,17.75625,17.875,17.612499,17.85,1.463447,499200.0,12,1969,4
1969-12-05,17.85,18.0,17.762501,17.85,1.463447,387200.0,12,1969,5
1969-12-08,17.85,17.950001,17.775,17.775,1.457296,457600.0,12,1969,8
1969-12-09,17.775,18.075001,17.762501,17.799999,1.4593459999999998,744000.0000000005,12,1969,9
1969-12-10,17.799999,17.799999,17.625,17.775,1.457296,763200.0,12,1969,10
1969-12-11,17.775,17.8375,17.762501,17.775,1.457296,444800.0,12,1969,11
1969-12-12,17.8125,18.012501,17.8125,17.975,1.473696,408000.0,12,1969,12
1969-12-15,17.950001,17.950001,17.8125,17.9,1.467545,395200.0,12,1969,15
1969-12-16,17.9,17.9,17.6625,17.6625,1.448074,528000.0,12,1969,16
1969-12-17,17.6625,17.725,17.512501,17.575001,1.440901,319999.99999999907,12,1969,17
1969-12-18,17.575001,18.0375,17.549999,18.012501,1.476768,849600.0,12,1969,18
1969-12-19,18.025,18.35,18.025,18.325001,1.50239,923200.0,12,1969,19
1969-12-22,18.299999,18.299999,18.012501,18.025,1.4777930000000001,585600.0,12,1969,22
1969-12-23,18.0,18.0,17.5625,17.575001,1.440901,769600.0,12,1969,23
1969-12-24,17.700001,17.975,17.700001,17.75,1.4552479999999999,561600.0,12,1969,24
1969-12-26,17.75,18.075001,17.75,18.049999,1.479843,219200.0,12,1969,26
1969-12-29,18.049999,18.137501,17.9,17.9125,1.4685700000000002,220800.0,12,1969,29
1969-12-30,17.9125,18.012501,17.825001,17.975,1.473696,387200.0,12,1969,30
1969-12-31,18.1,18.225,18.1,18.225,1.494191,584000.0,12,1969,31
1970-01-02,18.225,18.2875,18.200001,18.237499,1.495215,315200.0,1,1970,2
1970-01-05,18.299999,18.4125,18.299999,18.4125,1.509563,424000.0,1,1970,5
1970-01-06,18.4125,18.450001,18.3125,18.424999,1.5105879999999998,488000.0,1,1970,6
1970-01-07,18.424999,18.4375,18.3125,18.4375,1.511614,457600.0,1,1970,7
1970-01-08,18.4375,18.475,18.375,18.475,1.5146870000000001,707200.0,1,1970,8
1970-01-09,18.475,18.525,18.424999,18.450001,1.512636,585600.0,1,1970,9
1970-01-12,18.450001,18.487499,18.387501,18.387501,1.507514,379199.99999999907,1,1970,12
1970-01-13,18.387501,18.799999,18.387501,18.706249,1.5336459999999998,744000.0000000005,1,1970,13
1970-01-14,18.706249,18.775,18.65,18.6875,1.532109,392000.0,1,1970,14
1970-01-15,18.75,19.075001,18.75,19.075001,1.563879,420800.0,1,1970,15
1970-01-16,19.075001,19.35,18.450001,18.487499,1.5157120000000002,1283200.0,1,1970,16
1970-01-19,17.75625,17.75625,17.475,17.5,1.434751,744000.0000000005,1,1970,19
1970-01-20,17.5,17.85,17.25,17.825001,1.461396,1681600.0,1,1970,20
1970-01-21,17.825001,17.825001,17.674999,17.75,1.4552479999999999,945600.0,1,1970,21
1970-01-22,17.75,17.85,17.7125,17.799999,1.4593459999999998,636800.0,1,1970,22
1970-01-23,17.799999,17.950001,17.799999,17.799999,1.4593459999999998,816000.0,1,1970,23
1970-01-26,17.700001,17.700001,17.424999,17.424999,1.428603,696000.0,1,1970,26
1970-01-27,17.2875,17.2875,17.049999,17.262501,1.4152799999999999,1088000.0,1,1970,27
1970-01-28,17.262501,17.362499,17.012501,17.049999,1.397858,844800.0000000005,1,1970,28
1970-01-29,17.049999,17.237499,16.7125,16.924999,1.387609,1072000.0,1,1970,29
1970-01-30,16.759375,17.237499,16.7125,16.759375,1.3740299999999999,427200.0,1,1970,30
1970-02-02,16.85,17.15,16.85,17.15,1.406056,788800.0,2,1970,2
1970-02-03,17.15,17.3375,16.825001,17.1625,1.407081,1136000.0,2,1970,3
1970-02-04,17.1625,17.3375,16.825001,17.1625,1.407081,904000.0000000005,2,1970,4
1970-02-05,16.975,16.975,16.737499,16.9375,1.388634,817600.0,2,1970,5
1970-02-06,16.9375,17.262501,16.9125,17.237499,1.41323,704000.0,2,1970,6
1970-02-09,17.325001,17.575001,17.325001,17.487499,1.433727,569600.0,2,1970,9
1970-02-10,17.487499,17.575001,17.225,17.299999,1.4183540000000001,512000.0,2,1970,10
1970-02-11,17.4375,17.75,17.4375,17.75,1.4552479999999999,584000.0,2,1970,11
1970-02-12,17.75,17.75,17.525,17.6,1.44295,499200.0,2,1970,12
1970-02-13,17.6,17.6,17.375,17.450001,1.4306530000000002,497600.0,2,1970,13
1970-02-16,17.450001,17.5375,17.387501,17.4625,1.431676,412800.0,2,1970,16
1970-02-17,17.4625,17.487499,17.299999,17.487499,1.433727,443200.0,2,1970,17
1970-02-18,17.487499,17.737499,17.475,17.5625,1.439875,392000.0,2,1970,18
1970-02-19,17.6,17.725,17.6,17.6,1.44295,649600.0,2,1970,19
1970-02-20,17.6,17.625,17.4,17.475,1.432701,643200.0,2,1970,20
1970-02-24,17.424999,17.424999,17.225,17.225,1.412205,371200.0,2,1970,24
1970-02-25,17.225,17.450001,16.75,17.25,1.4142549999999998,1224000.0,2,1970,25
1970-02-26,17.25,17.25,16.975,17.2125,1.4111799999999999,568000.0,2,1970,26
1970-02-27,17.2125,17.25,17.012501,17.012501,1.394784,577600.0,2,1970,27
1970-03-02,17.012501,17.049999,16.737499,16.775,1.375311,993600.0,3,1970,2
1970-03-03,16.775,16.775,16.65,16.6625,1.3660889999999999,811200.0,3,1970,3
1970-03-04,16.6625,16.737499,16.424999,16.487499,1.351741,1067200.0,3,1970,4
1970-03-05,16.487499,16.6,16.450001,16.4625,1.349691,643200.0,3,1970,5
1970-03-06,16.456249,16.456249,16.174999,16.262501,1.333294,1108800.0,3,1970,6
1970-03-09,16.0,16.0,15.7625,15.8375,1.298449,1459200.0,3,1970,9
1970-03-10,15.924999999999997,16.325001,15.925,16.325001,1.338418,947200.0,3,1970,10
1970-03-11,16.325001,16.6,16.25,16.424999,1.346617,947200.0,3,1970,11
1970-03-12,16.424999,16.4375,16.25625,16.4375,1.34764,643200.0,3,1970,12
1970-03-13,16.4375,16.450001,16.2125,16.2125,1.329194,433600.0,3,1970,13
1970-03-16,16.0875,16.0875,15.925,16.0,1.3117729999999999,748800.0,3,1970,16
1970-03-17,16.0,16.200001,15.9625,16.125,1.322021,795200.0,3,1970,17
1970-03-18,16.125,16.2125,16.112499,16.112499,1.3209959999999998,601600.0,3,1970,18
1970-03-19,16.112499,16.1875,16.0625,16.11875,1.321508,483200.0,3,1970,19
1970-03-20,16.11875,16.15,15.8875,15.9875,1.310748,731200.0,3,1970,20
1970-03-23,15.987499999999997,16.137501,15.8875,16.1,1.319972,332800.0,3,1970,23
1970-03-24,16.1,16.4,16.1,16.4,1.344567,432000.0,3,1970,24
1970-03-25,16.475,16.85,16.475,16.65,1.365063,1244800.0,3,1970,25
1970-03-26,16.65,16.75,16.637501,16.6625,1.3660889999999999,449600.0,3,1970,26
1970-03-30,16.7125,16.887501,16.7125,16.8375,1.380435,508800.0,3,1970,30
1970-03-31,16.8375,16.924999,16.799999,16.924999,1.387609,588800.0,3,1970,31
1970-04-01,16.924999,17.025,16.862499,16.887501,1.384535,521600.0,4,1970,1
1970-04-02,16.85,16.85,16.5875,16.6,1.360963,417600.0,4,1970,2
1970-04-03,16.5375,16.5375,16.2875,16.325001,1.338418,464000.0,4,1970,3
1970-04-06,16.174999,16.174999,15.875,16.025,1.313823,892800.0,4,1970,6
1970-04-07,16.025,16.15,15.95,16.0,1.3117729999999999,555200.0,4,1970,7
1970-04-08,16.0,16.200001,15.975,16.200001,1.32817,427200.0,4,1970,8
1970-04-09,16.275,16.525,16.275,16.2875,1.335343,612800.0,4,1970,9
1970-04-10,16.2875,16.85,16.2875,16.575001,1.3589149999999999,1497600.0,4,1970,10
1970-04-13,16.549999,16.549999,16.31875,16.35,1.340467,424000.0,4,1970,13
1970-04-14,16.325001,16.325001,16.0625,16.237499,1.331245,633600.0,4,1970,14
1970-04-15,16.237499,16.35,16.137501,16.1625,1.3250950000000001,444800.0,4,1970,15
1970-04-16,16.1625,16.25,16.025,16.0375,1.3148469999999999,459200.0,4,1970,16
1970-04-17,16.0375,16.174999,15.975,16.125,1.322021,545600.0,4,1970,17
1970-04-20,16.15,16.2875,16.15,16.225,1.330219,436800.0,4,1970,20
1970-04-21,16.225,16.25,16.049999,16.049999,1.315871,428800.0,4,1970,21
1970-04-22,15.981250000000003,15.98125,15.65,15.65,1.283077,1353600.0,4,1970,22
1970-04-23,15.649999999999999,15.725,15.475,15.48125,1.269242,1059200.0,4,1970,23
1970-04-24,15.481250000000003,15.575,15.3,15.45,1.266681,851200.0,4,1970,24
1970-04-27,15.450000000000003,15.5,14.98125,15.075,1.2359360000000001,1641600.0,4,1970,27
1970-04-28,14.987499999999997,14.9875,14.5,14.5125,1.189819,2020800.0,4,1970,28
1970-04-29,14.512500000000003,15.05,14.3125,15.0125,1.230811,2081600.0,4,1970,29
1970-04-30,15.012500000000003,15.0125,14.725,14.9,1.221587,923200.0,4,1970,30
1970-05-01,14.899999999999999,14.95,14.6,14.8375,1.2213829999999999,915200.0,5,1970,1
1970-05-04,14.731250000000003,14.73125,14.1,14.15,1.1647889999999999,1721600.0,5,1970,4
1970-05-05,14.149999999999999,14.2,13.95,14.15,1.1647889999999999,1377600.0,5,1970,5
1970-05-06,14.149999999999999,14.55,14.025,14.375,1.18331,1603200.0,5,1970,6
1970-05-07,14.375,14.50625,14.375,14.4875,1.1925700000000001,545600.0,5,1970,7
1970-05-08,14.487499999999997,14.525,14.35,14.525,1.195659,536000.0,5,1970,8
1970-05-11,14.475000000000001,14.475,14.25,14.275,1.175079,460800.0,5,1970,11
1970-05-12,14.274999999999999,14.4125,13.9,14.125,1.162731,972800.0,5,1970,12
1970-05-13,13.9375,13.9375,13.7125,13.75,1.1318629999999998,1643200.0,5,1970,13
1970-05-14,13.725000000000001,13.725,13.1,13.425,1.1051090000000001,1665600.0,5,1970,14
1970-05-15,13.424999999999997,13.55,13.15,13.5375,1.11437,2096000.0,5,1970,15
1970-05-18,13.537500000000001,13.575,13.475,13.5,1.111283,787200.0,5,1970,18
1970-05-19,13.424999999999997,13.425,12.925,12.925,1.06395,1017600.0,5,1970,19
1970-05-20,12.774999999999999,12.775,12.475,12.525,1.031024,1576000.0,5,1970,20
1970-05-21,12.287500000000001,12.2875,11.85,12.275,1.0104440000000001,2536000.0,5,1970,21
1970-05-22,12.274999999999999,12.5,12.15,12.4,1.020734,1163200.0,5,1970,22
1970-05-25,12.362499999999997,12.3625,12.05,12.05,0.991922,1011200.0,5,1970,25
1970-05-26,12.049999999999997,12.3625,11.9,12.1,0.9960389999999999,2307200.0,5,1970,26
1970-05-27,12.25,13.025,12.25,12.95,1.066008,1873600.0,5,1970,27
1970-05-28,12.950000000000003,13.3875,12.95,13.35,1.098935,2089600.0,5,1970,28
1970-05-29,13.350000000000001,13.9875,13.175,13.9,1.14421,1779200.0,5,1970,29
1970-06-01,13.899999999999999,14.35,13.8,14.35,1.181252,1659200.0,6,1970,1
1970-06-02,14.325000000000003,14.325,13.9625,14.15,1.1647889999999999,1204800.0,6,1970,2
1970-06-03,14.149999999999999,14.2375,13.9,14.15,1.1647889999999999,1337600.0,6,1970,3
1970-06-04,14.0625,14.0625,13.5125,13.5625,1.116428,1080000.0,6,1970,4
1970-06-05,13.5625,13.6625,13.2125,13.5,1.111283,1540800.0,6,1970,5
1970-06-08,13.5,13.675,13.2625,13.3125,1.095849,612800.0,6,1970,8
1970-06-09,13.3125,13.475,13.25,13.4125,1.1040809999999999,664000.0,6,1970,9
1970-06-10,13.412500000000001,13.4375,13.1,13.275,1.092762,644800.0,6,1970,10
1970-06-11,13.112499999999997,13.1125,12.9375,12.9625,1.067037,891200.0,6,1970,11
1970-06-12,12.962499999999999,13.0,12.6625,12.95,1.066008,956800.0,6,1970,12
1970-06-15,12.950000000000003,13.15,12.725,12.95,1.066008,747200.0,6,1970,15
1970-06-16,12.956249999999997,13.55,12.95625,13.55,1.115399,665600.0,6,1970,16
1970-06-17,13.549999999999997,13.6375,13.2625,13.2875,1.093791,897600.0,6,1970,17
1970-06-18,13.287500000000001,13.6,13.0,13.6,1.119514,804800.0,6,1970,18
1970-06-19,13.600000000000001,13.7875,13.5125,13.5125,1.1123120000000002,721600.0,6,1970,19
1970-06-22,13.512500000000003,13.6625,13.25625,13.425,1.1051090000000001,692800.0,6,1970,22
1970-06-23,13.424999999999997,13.5,12.85625,12.85625,1.058291,724800.0,6,1970,23
1970-06-24,12.856250000000003,13.1125,12.75,12.75,1.0495459999999999,1080000.0,6,1970,24
1970-06-25,12.837499999999999,13.1,12.8375,12.9,1.061893,1568000.0,6,1970,25
1970-06-26,12.899999999999999,13.05,12.7625,12.875,1.059835,856000.0,6,1970,26
1970-06-29,12.875,13.0,12.725,12.875,1.059835,860800.0,6,1970,29
1970-06-30,12.875,12.9875,12.5,12.5,1.028965,1096000.0,6,1970,30
1970-07-01,12.5,12.7375,12.49375,12.7,1.0454290000000002,777600.0,7,1970,1
1970-07-02,12.700000000000003,12.7625,12.5,12.5375,1.032052,755200.0,7,1970,2
1970-07-06,12.518749999999997,12.51875,12.2,12.225,1.006329,824000.0,7,1970,6
1970-07-07,12.225000000000001,12.3625,12.1,12.125,0.9980969999999999,960000.0,7,1970,7
1970-07-08,12.174999999999997,12.625,12.175,12.625,1.0392549999999998,1201600.0,7,1970,8
1970-07-09,12.625,12.8,12.525,12.7125,1.0464579999999999,924800.0,7,1970,9
